Date,Actual,ARIMA-Total,SARIMAX-Total,LightGBM-Total,ARIMA-Zone,SARIMAX-Zone,LightGBM-Zone,ARIMA-Type,SARIMAX-Type,LightGBM-Type,LSTM-Type,Transformer-Type,Transformer-Zone,LSTM-Total,Transformer-Total,LSTM-Zone
2019-11-03,3506.080182714463,3495.0956816769885,3150.6536645298816,3136.920608526771,3322.373925011022,3264.274687370709,2895.6134218829284,3322.373925011022,3409.490168854042,2887.073066617393,2760.251373291016,3343.0001831054688,3045.1578369140625,3534.8762207,3497.96459961,3549.10198212
2019-11-04,6871.180849381128,6450.497601328772,7262.727976760927,7617.474101297898,6377.760347594408,7568.077449503719,7264.395166774201,6377.760347594408,7475.973546302903,7471.215490532744,7356.331237792969,7679.912170410156,6425.5452880859375,6950.11279297,6786.74804688,6801.47195435
2019-11-05,7027.934682714462,7359.73844914732,7325.8143144134865,6943.038503530172,7348.849770903718,7352.512155650661,7315.590708466634,7348.849770903718,7546.005981539891,7097.197090226384,7356.331298828125,6954.267456054688,6488.173278808594,7034.29150391,6786.74804688,7034.20770264
2019-11-06,7265.875516047794,6949.88190551135,7349.4926729119215,6667.758128640386,6444.205278465559,7261.989055746557,7022.227804551604,6444.205278465559,7133.6397439862,7216.651227219748,7356.331298828125,6506.208312988281,6540.2081298828125,7324.36621094,6786.74804688,7260.98883057
2019-11-07,6562.717016047792,6839.65798305477,7196.5840573595615,6461.196883035575,7087.695885982063,7156.859924021308,7027.388349809433,7087.695885982063,7348.20939777315,7532.455616127312,7356.331237792969,6728.442932128906,6265.700378417969,6562.12548828,6786.74804688,6547.09762573
2019-11-08,6382.713849381131,7058.736483303591,7336.4828166301,6804.758430413765,7012.256370762565,7270.993132548719,7152.615879792027,7012.256370762565,7215.141389341248,6956.089767346311,6836.327209472656,6277.024108886719,5988.442077636719,6380.98779297,6786.74804688,6369.03067017
2019-11-09,2855.813682714462,3641.799276497968,3324.846183171509,4054.631860776061,3454.0284630973383,3176.1357474242905,3144.9482727682653,3454.0284630973383,3307.451194718248,3354.976804481122,2349.2208557128906,2751.0834350585938,2571.496490478516,2919.74291992,2752.25366211,2636.66640472
2019-11-10,2646.221647993605,2526.1329208374905,3354.63236102804,3355.0998750501176,3081.855129915873,3164.5391108174967,2723.5981722370043,3081.855129915873,3337.22845714276,2765.7997018508822,2349.2208557128906,2561.83154296875,2318.783203125,2693.02416992,2752.25366211,2666.21550751
2019-11-11,6599.015602653843,6454.947068545011,6841.634500928205,7183.626283205816,6144.646149454093,7017.748714543372,6807.43496474014,6144.646149454093,7031.224860954673,6792.81175200944,6836.327209472656,6758.6666259765625,6280.5394287109375,6576.92822266,6733.05078125,6631.2020874
2019-11-12,7212.020602653844,7469.165606987335,7077.453258347279,7025.447338674692,7178.589995751068,7156.714251081265,7210.545793076798,7178.589995751068,7139.305042539294,6961.434487105266,6836.327209472656,7042.00244140625,6570.667602539063,7203.76953125,6733.05078125,7288.60983276
2019-11-13,6395.939242347029,6792.285153960111,6719.7009770843415,6821.840415591338,6541.327044247167,7051.712673481709,6721.295779524856,6541.327044247167,6910.001784156124,6764.809306086658,6836.327209472656,7110.2581787109375,6422.178161621094,6396.77978516,6733.05078125,6385.43966675
2019-11-14,6975.70834938113,6901.76129549313,6868.124944468453,6774.209823897569,6918.753916240909,7055.664560186082,6781.264450106269,6918.753916240909,7002.91530543093,7114.721250425265,6836.327209472656,6283.422119140625,6431.559509277344,6942.45898438,6733.05078125,7044.99331665
2019-11-15,6571.62418271446,7070.919501978756,7089.043774007738,7073.037856978367,6869.40995113188,7005.285390920064,7003.617070707064,6869.40995113188,6907.765471594718,7154.359892068251,6734.177001953125,6571.03125,6300.028747558594,6552.17333984,6733.05078125,6600.3192749
2019-11-16,3241.1190160477954,3474.2232411047403,3298.312429298945,2733.6899398712503,3418.7101801549943,3136.384644319357,3522.562613399199,3418.7101801549943,3009.3436506250378,3114.22846886606,2242.5205993652344,3212.1861572265625,2816.7907104492188,3180.04443359,3228.57055664,3241.29335785
2019-11-17,3249.100016047795,2783.7556458238832,3066.965225777385,2540.120256739116,2987.7677603503325,3043.14487400066,3125.9742592606744,2987.7677603503325,3028.6897432765163,2798.422839060893,2242.5205993652344,3092.126220703125,2754.0753479003906,3211.52661133,3228.57055664,3281.24990082
2019-11-18,7127.588182714459,6537.155560199852,7094.689245009125,7186.09318787836,6411.18360900427,7084.305453069996,7361.179483936208,6411.18360900427,7034.397757088443,6902.443269696026,6734.1767578125,6628.60791015625,6217.519409179688,7151.96923828,7057.16552734,7054.644104
2019-11-19,6948.430182714461,7486.888951913652,7114.038053527718,6615.576369176248,7226.623056484602,6928.044022509005,7232.610878888667,7226.623056484602,6952.6892899447685,6962.907280578831,6734.176635742188,6743.161743164063,6191.587951660156,6956.07373047,7057.16552734,6909.65795898
2019-11-20,6615.466182714463,6765.508072552961,6927.397257751996,6342.332541878693,6475.165285554941,6952.659720756421,6527.658673320001,6475.165285554941,6824.577920957812,6898.71712444814,6734.176635742188,6669.485900878906,5849.671752929688,6615.98388672,7057.16552734,6465.77703857
2019-11-21,6693.969182714463,6886.8443908934105,7061.527862358698,7052.545735622656,7011.922990479898,7094.790409798778,6833.901660331918,7011.922990479898,6956.61561188908,6715.253134838473,6734.1767578125,6557.898620605469,6120.119323730469,6691.29541016,7057.16552734,6677.54675293
2019-11-22,6944.140182714464,6984.917590608542,6816.715576120605,7001.106216306968,6693.870488614324,6889.663486901729,7123.009876842308,6693.870488614324,6632.5227035613125,6574.41501387951,6783.935546875,6891.911071777344,6277.426025390625,6944.07666016,7057.16552734,6887.36358643
2019-11-23,3343.2353493811283,3530.6663554296547,2925.888444055464,3973.0280707410857,3425.6809540893523,3071.1028463997613,4042.062547333841,3425.6809540893523,2965.9667130369453,3488.49733152964,2468.728302001953,3290.7648315429688,2918.3421325683594,3367.05664062,3073.26953125,3195.05368805
2019-11-24,2590.942682714463,3004.648417401112,2951.0481356043274,3676.221468447647,3065.476647377169,3092.5644513224784,3821.26913813118,3065.476647377169,2879.620761017971,3186.199962020286,2468.728302001953,2922.654235839844,2363.165313720703,2571.95361328,3073.26953125,2532.74747467
2019-11-25,6711.564016047796,6501.412255328044,6948.848231189457,7330.049021467461,6368.016180266292,6829.841482312344,7043.983784996412,6368.016180266292,6698.5162968692775,7015.074554906791,6783.935546875,7028.176574707031,5982.019592285156,6722.94433594,6756.06005859,6638.41717529
2019-11-26,6555.099016047797,7404.8798071607425,7349.822169905816,7108.5966092466015,7218.451068725299,6950.759476912255,6955.155811611176,7218.451068725299,7015.9285802747245,7229.438990892226,6783.935546875,7118.36962890625,5942.78466796875,6531.90820312,6756.06005859,6540.96801758
2019-11-27,6651.827516047795,6600.926855942627,6985.793590648647,6817.429396666226,6330.999261505637,6954.963762662217,6742.677403869393,6330.999261505637,6738.452097141452,6872.383434861722,6783.935546875,6813.456359863281,5931.209228515625,6626.87792969,6756.06005859,6637.73999023
2019-11-28,6579.18884938113,6936.505551734729,6841.430562056016,6733.991753091192,6895.484665505648,6851.064633099901,6698.080333087442,6895.484665505648,6687.193990847265,7068.014106411293,6783.935546875,6891.408386230469,6036.424621582031,6572.07128906,6756.06005859,6538.44213867
2019-11-29,6960.679682714464,6802.8486482721055,6772.63145454688,6878.908578235238,6738.146145025937,6916.882266780221,6833.738365030842,6738.146145025937,6810.172863053302,6558.713728608188,6711.560302734375,6644.922729492188,6039.415710449219,6969.74267578,6756.06005859,6977.92034912
2019-11-30,3162.507016047795,3434.333914078245,3046.7172626171623,2997.429428589546,3418.6445173456764,2879.867272405272,3456.7480318323333,3418.6445173456764,2902.5692811712343,3051.0382591217126,2436.9735107421875,3128.1361694335938,2602.120819091797,3217.10595703,2965.97827148,3152.68348694
2019-12-01,2780.846349381129,2857.3115788635123,2825.730968423427,2744.024670771075,3022.1921882001566,2963.931447010997,3169.15483837498,3022.1921882001566,2798.557630766785,2997.728878148473,2436.9735107421875,2774.9896850585938,2355.9259643554688,2801.50976562,2965.97827148,2808.46083069
2019-12-02,7198.178349381132,6340.552266832579,7006.482346399911,7170.428580659154,6373.679376134295,6846.167474658029,6752.478046261939,6373.679376134295,6806.717229507852,7219.269722562693,6711.560302734375,6693.786682128906,6301.889404296875,7282.51220703,6284.21533203,7122.72802734
2019-12-03,6624.698349381128,7336.145091602469,6887.9246797779415,7139.914986753619,7071.638968236638,6828.206506901931,6940.73816927926,7071.638968236638,6782.185451302482,7035.446466488666,6711.560302734375,6717.088439941406,5917.781982421875,6685.46728516,6284.21533203,6595.2182312
2019-12-04,5740.145682714463,6976.08299181948,7093.012046154432,7203.966747601397,6476.095404890772,6734.653357349605,6682.71908730712,6476.095404890772,6697.371831015297,6669.320218007901,6711.560302734375,6574.784973144531,5068.683227539063,5773.33251953,6284.21533203,5684.67062378
2019-12-05,2613.788182714463,7378.6664838041615,2914.9159168360134,3614.670726370821,6837.618041089458,2754.0575903205963,2857.877908308002,6837.618041089458,2820.560907743092,3281.458707533114,2436.9733276367188,3109.061584472656,2341.8934326171875,2618.62182617,2834.07299805,2654.67408752
2019-12-06,5832.675182714464,6964.72947144009,7057.29477842923,7297.698819356136,6711.505024829576,6783.028124662191,6528.166088961857,6711.505024829576,6751.399948025592,6819.530121697334,6509.615295410156,5895.477844238281,5197.866394042969,5836.86279297,6284.21533203,5825.1803894
2019-12-07,3021.38784938113,3259.620119072759,2940.9837462939545,2793.5955045834585,3431.1333398513234,3130.0259754076947,3504.56071184588,3431.1333398513234,2850.743630037232,3131.5377895739275,2237.6111907958984,3022.4683227539062,2683.196533203125,3081.93920898,2834.07299805,3048.65657043
2019-12-08,2841.11268271446,3019.2764359101093,2657.48896176742,2550.923387577837,2979.5941129226685,2780.639193833555,3152.6129637293125,2979.5941129226685,2713.792290763804,2993.149585534347,2237.6111907958984,2669.7042541503906,2370.5678100585938,2879.18212891,2834.07299805,2856.8881073
2019-12-09,5449.947349381132,6430.928174701275,6764.268474045442,7248.148759444621,6427.768523013549,6872.043865082862,6280.447758643967,6427.768523013549,6809.522293673702,6656.519971233876,6509.615295410156,6572.602966308594,4698.460174560547,5448.85009766,5483.82617188,5413.36923218
2019-12-10,2244.289682714465,7217.993345384425,2856.0020388434027,3347.0670524770376,7075.406413108367,2605.5281225891963,2398.2398472590635,7075.406413108367,2598.2649404705267,2995.465181657346,2237.6111907958984,3015.404327392578,2085.8455200195312,2279.34838867,2736.58227539,2222.56132507
2019-12-11,5572.215682714462,6703.839724829756,6862.324242951563,6789.208968068421,6508.597586750229,6577.263464934079,6194.312955122513,6508.597586750229,6541.295851392662,6689.255314135394,6509.615295410156,5653.2252197265625,4876.498107910156,5584.86083984,5483.82617188,5536.75302124
2019-12-12,5713.786682714464,6716.6853245809325,6835.128090091805,6678.289310565137,6597.273401520674,6750.543300206098,6421.530216712768,6597.273401520674,6446.510874040514,6782.389491835825,6509.615295410156,6636.182189941406,4999.284973144531,5702.65234375,5483.82617188,5640.96057129
2019-12-13,5698.452349381132,6609.347999072543,6446.036568102173,6367.773149247566,6555.9740904617,6453.181939776449,6340.219237146017,6555.9740904617,6470.603333397496,6348.551010941467,5781.41650390625,5424.00048828125,5032.0870361328125,5728.76269531,5483.82617188,5673.80429077
2019-12-14,2900.979349381129,3442.3606293642624,2715.232816143196,3581.735494576348,3337.41541581803,2762.4822510393124,3298.453768366731,3337.41541581803,2804.28133995022,3370.367588824953,2001.018035888672,2825.0440368652344,2450.9002075195312,2908.63916016,2736.58227539,2861.42498779
2019-12-15,2981.3371827144624,3114.851474251635,2653.502849272551,3330.732369594736,3150.0673554969544,2793.797520734708,3154.9044380841488,3150.0673554969544,2648.6894738873125,3410.869676203848,2001.018035888672,2830.465240478516,2410.2066955566406,2972.08032227,2736.58227539,3008.67193604
2019-12-16,7158.579182714464,6252.973482926996,6585.139878220496,6529.3854601139,6678.292019179089,6591.035774405172,6455.780241735002,6678.292019179089,6489.809269062314,6517.493930946199,5781.41650390625,5531.766052246094,6578.300354003906,7172.88818359,7019.33007812,7207.56192017
2019-12-17,7429.268516047797,6971.59714416855,6456.335437047817,6187.09379322447,6549.198718539587,6485.178873185113,6354.150558695364,6549.198718539587,6246.727708808168,6286.893016947161,5781.4163818359375,5472.5318603515625,6691.003845214844,7425.35351562,7019.33007812,7553.09860229
2019-12-18,6509.564182714463,6313.1956373138255,6085.397236858222,5872.381166793804,5923.989327837152,6160.209849632688,5979.460595630211,5923.989327837152,6017.269277190863,6116.316267698907,5781.4163818359375,5421.194152832031,6002.389892578125,6510.80664062,7019.33007812,6536.08016968
2019-12-19,6708.473682714464,6307.816861134058,6428.974897766305,6198.833625092975,6014.188459681091,6437.189747700325,5988.080214913043,6014.188459681091,6290.2085932970285,5947.817453114033,5781.41650390625,5444.542053222656,6083.542236328125,6695.46240234,7019.33007812,6665.75909424
2019-12-20,7132.868182714462,6549.071406553555,6497.777978833048,6413.751711468516,6731.9823253944605,6323.150893995697,6100.511177425732,6731.9823253944605,6147.06971295769,6134.114830800532,7004.686828613281,6773.690002441406,6359.157104492188,7140.28417969,7019.33007812,7229.34249878
2019-12-21,2615.048016047796,3270.134904927838,2909.78384012493,3663.40910146406,3575.3138458228723,2580.178036955038,3270.069880612893,3575.3138458228723,2598.6253143219287,3654.2058617551593,2944.889129638672,2683.9373168945312,2292.255157470703,2638.16650391,2737.84765625,2647.56316376
2019-12-22,2796.481349381129,2602.452068733194,2730.6428733709326,3590.045149843312,2988.7462910514137,2596.217853995373,2954.4626352282908,2988.7462910514137,2398.764749466035,3266.340423043418,2944.889129638672,2678.143493652344,2318.100555419922,2810.78735352,2737.84765625,2835.48596954
